dtype,tasks,tile_tokens,dim,num_transforms,lds_fits,policy,best_variant,global_ms,lds_ms,chunk2_ms,chunk4_ms,chunk8_ms,auto_ms,auto_speedup_vs_global,best_speedup_vs_global,auto_vs_best,max_abs_diff_auto
fp16,128,128,32,8,1,graph_lds_chunked(chunk=2),chunk2,0.025501900911331178,0.031001850962638855,0.023483850061893463,0.02368189990520477,0.030785849690437316,0.02418390065431595,1.0544990767144924,1.0859335604732183,0.9710530322453358,0.0
fp16,128,128,32,16,1,graph_lds_chunked(chunk=4),chunk4,0.03980579972267151,0.05151975154876709,0.036135798692703246,0.0353118509054184,0.03802579939365387,0.03515785038471222,1.1322023186030843,1.1272646066979044,1.0043802598572165,0.0
fp16,128,128,32,32,1,graph_lds_chunked(chunk=4),chunk4,0.07166965007781982,0.10053155422210694,0.06468769907951355,0.05868769884109497,0.06060774922370911,0.058445751667022705,1.2262593607510832,1.2212039574404727,1.0041396879528675,0.0
fp16,128,128,64,8,1,graph_lds_chunked(chunk=4),chunk2,0.040595799684524536,0.05012574791908264,0.038565799593925476,0.038869801163673404,0.05019574761390686,0.038807851076126096,1.0460718271901006,1.0526373136813896,0.9937628218134056,0.0
fp16,128,128,64,16,1,graph_lds_chunked(chunk=4),chunk4,0.06901969909667968,0.09254555106163025,0.06581770181655884,0.061397701501846313,0.06565964818000794,0.060867702960968016,1.1339297482761788,1.1241414158574676,1.0087073852814548,0.0
fp16,128,128,64,32,1,graph_lds_chunked(chunk=4),chunk8,0.13212734460830688,0.17346320152282715,0.1195954442024231,0.11535944938659667,0.11290545463562011,0.11615544557571411,1.1375045220947626,1.1702476646032878,0.972020330824907,0.0
fp16,128,128,128,8,1,graph_global,global,0.07479565143585205,0.09579954743385315,0.11379745006561279,0.09867954850196839,0.08861160278320312,0.0749296486377716,0.9982116931767915,1.0,0.9982116931767915,0.0
fp16,128,128,128,16,1,graph_global,global,0.13088339567184448,0.17059919834136963,0.20536704063415528,0.17956115007400514,0.1719931960105896,0.13972535133361816,0.9367190307458093,1.0,0.9367190307458093,0.0
fp16,128,128,128,32,1,graph_global,global,0.2599947929382324,0.3188805103302002,0.3778861999511719,0.33855035305023196,0.3174225091934204,0.26217875480651853,0.9916699510229278,1.0,0.9916699510229278,0.0
fp16,128,256,32,8,1,graph_lds_chunked(chunk=2),chunk2,0.04003379940986633,0.049151751399040225,0.03778780102729797,0.03809984922409058,0.04931175112724304,0.03861185014247894,1.0368267581620758,1.059437128425278,0.9786581292494351,0.0
fp16,128,256,32,16,1,graph_lds_chunked(chunk=4),chunk4,0.06793169975280762,0.09573755264282227,0.06601964831352233,0.06094570159912109,0.0663336992263794,0.060777699947357176,1.1177076429619237,1.1146265933508799,1.002764198906991,0.0
fp16,128,256,32,32,1,graph_lds_chunked(chunk=8),chunk8,0.13335134983062744,0.17674314975738525,0.11885944604873658,0.11577345132827759,0.11240744590759277,0.11258749961853028,1.1844241170862606,1.1863213219901116,0.9984007664123676,0.0
fp16,128,256,64,8,1,graph_global,global,0.07333164811134338,0.08869959712028504,0.11050344705581665,0.09745554924011231,0.08760759830474854,0.07118769884109497,1.030116850314745,1.0,1.030116850314745,0.0
fp16,128,256,64,16,1,graph_global,global,0.12954540252685548,0.1692952036857605,0.2030130386352539,0.1787771463394165,0.1697011947631836,0.13891334533691407,0.9325626865630655,1.0,0.9325626865630655,0.0
fp16,128,256,64,32,1,graph_global,global,0.2584547996520996,0.32451643943786623,0.37469825744628904,0.33823039531707766,0.31532855033874513,0.2544248104095459,1.0158396079221468,1.0,1.0158396079221468,0.0
fp16,128,256,128,8,0,graph_global,global,0.13933534622192384,,,,,0.14485934972763062,0.9618664344683778,1.0,0.9618664344683778,0.0
