dtype,tasks,tile_tokens,dim,num_transforms,pattern,seed,lds_fits,policy,best_variant,global_ms,lds_ms,chunk2_ms,chunk4_ms,chunk8_ms,auto_ms,auto_speedup_vs_global,best_speedup_vs_global,auto_vs_best,max_abs_diff_auto
fp16,32,64,64,8,random,1,1,graph_global,global,0.012820099294185639,0.027872300148010253,0.014220200479030609,0.018852199614048003,0.02783229947090149,0.012464199960231782,1.0285537246746193,1.0,1.0285537246746193,0.0
fp16,32,64,64,8,random,2,1,graph_global,global,0.012580099701881408,0.027924299240112305,0.014264099299907684,0.018896299600601196,0.027840301394462585,0.01259620040655136,0.998721780842612,1.0,0.998721780842612,0.0
fp16,32,64,64,8,contiguous,0,1,graph_global,global,0.0126800999045372,0.027976399660110472,0.014176100492477417,0.018908199667930604,0.02780430018901825,0.012464100122451782,1.0173297534489742,1.0,1.0173297534489742,0.0
fp16,32,64,64,8,contiguous,1,1,graph_global,global,0.012552100419998168,0.027624401450157165,0.014332099258899689,0.018752199411392213,0.028072300553321838,0.012636099755764008,0.9933524317321472,1.0,0.9933524317321472,0.0
fp16,32,64,64,8,contiguous,2,1,graph_global,global,0.012472099810838699,0.027944400906562805,0.014204099774360657,0.018900200724601746,0.0278562992811203,0.012500099837779999,0.9977600157355004,1.0,0.9977600157355004,0.0
fp16,32,64,64,8,page-cross,0,1,graph_global,global,0.012464199960231782,0.027916300296783447,0.01419219970703125,0.018840199708938597,0.02790830135345459,0.01249610036611557,0.9974471711214573,1.0,0.9974471711214573,0.0
fp16,32,64,64,8,page-cross,1,1,graph_global,global,0.012636099755764008,0.027920299768447877,0.014172199368476867,0.018820199370384216,0.027836298942565917,0.012508200109004974,1.0102252638784501,1.0,1.0102252638784501,0.0
fp16,32,64,64,8,page-cross,2,1,graph_global,global,0.012592099606990814,0.02783229947090149,0.014180099964141846,0.018820199370384216,0.027784299850463868,0.012488199770450592,1.0083198410059124,1.0,1.0083198410059124,0.0
fp16,32,64,64,8,tail-negative,0,1,graph_global,global,0.012668099999427796,0.02788029909133911,0.01416810005903244,0.018820199370384216,0.027864301204681398,0.012440100312232971,1.0183278013418124,1.0,1.0183278013418124,0.0
fp16,32,64,64,8,tail-negative,1,1,graph_global,global,0.012732100486755372,0.027888301014900207,0.014188200235366821,0.018840199708938597,0.027788299322128295,0.012504200637340545,1.0182258631338867,1.0,1.0182258631338867,0.0
