dtype,tasks,tile_tokens,dim,num_transforms,samples,patterns,seeds,lds_fits,policy,best_variant,global_ms,lds_ms,chunk2_ms,chunk4_ms,chunk8_ms,auto_ms,auto_speedup_vs_global,best_speedup_vs_global,auto_vs_best,max_abs_diff_auto
bf16,256,64,64,8,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=8),chunk8,0.0324083998799324,0.026596349477767945,0.028566400706768035,0.027210350334644317,0.026502300798892976,0.026572300493717192,1.219630941912429,1.2228523148181205,0.9973656893259668,0.0
bf16,256,64,64,16,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=4),chunk4,0.05720070004463196,0.044792599976062775,0.05156870186328888,0.042422550916671756,0.04302649945020676,0.042656499147415164,1.3409609599454935,1.3483559759757986,0.9945155313863213,0.0
bf16,256,64,64,32,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=8),chunk8,0.10950540304183959,0.08010099828243256,0.09122714996337891,0.07736100256443024,0.06988890171051027,0.07022889852523803,1.5592641397114726,1.5668496765827926,0.9951587334862502,0.0
bf16,256,64,128,8,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=8),chunk8,0.05647270083427429,0.042160500586032865,0.04985464960336686,0.0430525004863739,0.042012500762939456,0.04213055074214936,1.3404216142319825,1.3441880347215758,0.9971979958217874,0.0
bf16,256,64,128,16,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=8),chunk8,0.1041492998600006,0.07319889962673187,0.08860515058040619,0.07677899897098542,0.07123689949512482,0.0710928976535797,1.4649747484973474,1.4620133750645363,1.0020255446929003,0.0
bf16,256,64,128,32,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=8),chunk8,0.19749249815940856,0.14277380108833312,0.17425025105476377,0.14435585141181945,0.1355477511882782,0.13473570346832275,1.4657770217961592,1.45699575557759,1.006026967604369,0.0
bf16,256,128,32,8,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=8),lds,0.03185440003871918,0.02652834951877594,0.02897830009460449,0.027176299691200258,0.026564350724220274,0.026502349972724916,1.2019462452009864,1.2007682579790209,1.0009810279495133,0.0
bf16,256,128,32,16,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=4),chunk4,0.0559487521648407,0.044396549463272095,0.051824599504470825,0.04180060029029846,0.043198499083518985,0.0421145498752594,1.3284898528075766,1.3384676721455098,0.9925453415531962,0.0
bf16,256,128,32,32,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=8),chunk8,0.10820940136909485,0.0795749992132187,0.08873310089111328,0.07657299935817719,0.06929490268230439,0.06961289942264556,1.5544446829044671,1.5615780841081681,0.9954319279475704,0.0
bf16,256,128,64,8,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=8),chunk8,0.0559207022190094,0.04198455065488815,0.04939064979553223,0.04272460043430328,0.04179454892873764,0.04175655096769333,1.3392078829085943,1.3379903277424465,1.0009099880177774,0.0
bf16,256,128,64,16,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=8),chunk8,0.10260930061340331,0.07245889902114869,0.08757715225219727,0.07540495097637176,0.07071695029735565,0.07059490084648132,1.453494507153454,1.4509859401733876,1.0017288706324519,0.0
bf16,256,128,64,32,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=8),chunk8,0.19766049981117248,0.14269779920578002,0.17178620100021363,0.14273589849472046,0.134877747297287,0.1345476984977722,1.4690738081591583,1.465478952399054,1.002453024490198,0.0
bf16,256,128,128,8,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,global,0.09851930141448975,0.10928939580917359,0.153192001581192,0.12279154658317566,0.10760334730148316,0.0984752506017685,1.0004473287699402,1.0,1.0004473287699402,0.0
bf16,256,128,128,16,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,global,0.1826084017753601,0.20192660093307496,0.2852876543998718,0.22983700037002563,0.19991865158081054,0.19080650210380556,0.9570344813302778,1.0,0.9570344813302778,0.0
bf16,256,128,128,32,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,global,0.3556965947151184,0.3735707998275757,0.5418630123138428,0.42789549827575685,0.3843369007110596,0.37118480205535886,0.958273595108211,1.0,0.958273595108211,0.0
bf16,256,256,32,8,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=8),chunk8,0.05427469909191132,0.0417504996061325,0.04834460020065308,0.042436550557613376,0.04163454920053482,0.041738550364971164,1.3003494040238888,1.3035976162608274,0.997508270806558,0.0
bf16,256,256,32,16,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=8),chunk8,0.10055944919586182,0.07306694984436035,0.08651320040225982,0.07522104978561402,0.07056095004081726,0.0705949991941452,1.4244557028651643,1.4251430732960848,0.9995176832110402,0.0
bf16,256,256,32,32,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=8),chunk8,0.19659050107002257,0.14308584928512574,0.16891019940376284,0.14088189601898193,0.13383570313453674,0.1335437476634979,1.4721056171449463,1.4688942970053538,1.0021862159490573,0.0
bf16,256,256,64,8,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,global,0.09797325134277343,0.10885344743728638,0.1522319495677948,0.12190760374069214,0.10736940503120422,0.09768120050430298,1.002989836703098,1.0,1.002989836703098,0.0
bf16,256,256,64,16,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,global,0.18231239914894104,0.2022465944290161,0.28318560123443604,0.22669495344161988,0.1989646017551422,0.19156650304794312,0.9516924736226663,1.0,0.9516924736226663,0.0
